IFS_code;Country;Year;totimp;impfrau;impfrbe;impfrbelu;impfrfi;impfrfr;impfrgr;impfrgc;impfrir;impfrit;impfrnt;impfrpo;impfrsp;impfras;impfrca;impfrde;impfrja;impfrnz;impfrno;impfrsw;impfrsz;impfruk;impfrus;impfrch;impfrbr;impfrme;impfreger;totexp;exptoau;exptobe;exptobelu;exptofi;exptofr;exptoge;exptogr;exptoir;exptoit;exptont;exptopo;exptosp;exptoas;exptoca;exptode;exptoja;exptonz;exptono;exptosw;exptosz;exptouk;exptous;exptoch;exptobr;exptomex;exptoeger;impfrko;exptoko;Nominal GDP;Real GDP
138;NetherlandsThe;20084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20091;443549.3985;2356.787723;38667.512355;;3756.066468;19579.422964;74385.398579;553.269667;4609.069309;8949.939003;;1526.62654;6924.82867;1468.108268;2351.478614;4255.302718;12090.681916;474.57584;13641.205554;5788.45265;2669.468479;26617.719916;34383.396354;51763.259308;7788.40151;1825.627025;;498499.23;6662.391582;62852.059336;;4348.063569;46044.487224;128402.427941;3792.097034;3937.672053;25156.891137;;4089.081997;17187.19227;1772.131826;1964.269663;6173.921266;3409.183516;225.154736;4886.945015;8258.296132;7559.081464;40393.031575;19637.101536;6626.071756;1603.750996;2141.018105;;3192.472463;2453.381945;624842;157101.3244
138;NetherlandsThe;20092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20101;512707.7298;2410.142279;42692.364527;;4243.277346;19613.791096;79314.91108799999;524.714864;5681.514492;9654.767787999999;;1911.681155;9700.013959;1546.350812;3448.374953;3775.334103;14367.072646;416.161607;15938.109082;7243.504785;3041.302723;31544.906722;35920.862552;65589.417126;10024.190851;2469.444813;;574287.47;7924.378335;73879.590467;;5654.776264;52488.100346;148352.782376;3543.948201;4002.890074;28002.47938;;4604.466751;19685.966532;1881.542656;1898.78402;6911.757694;4261.354444;226.235957;4816.266909;10506.714016;7867.057882;43659.723158;22493.109499;7319.742672;2459.551629;2848.435912;;3521.164133;4303.889973;639187;158385.1901
138;NetherlandsThe;20102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20111;594280.1169;2724.693432;51233.303169;;5444.685812;24093.094814;86258.738857;676.77647;7097.062206;11032.300384;;2244.27611;9575.468946999999;2404.244804;4056.728691;4824.077127;16465.374442;585.164122;19031.909183;8918.119871999999;3322.220796;36171.484439;36021.448051;71215.254691;12781.813401;2508.874797;;666569.54;8809.870287;91406.04691799999;;6632.807247;60665.154382;172702.042315;3476.510859;4356.167318;31116.026459;;4217.702291;19979.211895;2581.620793;2518.242885;8264.947219;4823.839513;273.111488;5094.450743;12313.1495;7564.167447;49782.353892;27800.525652;9546.886457000001;3240.917714;3277.157491;;3837.432994;5134.695171;650359;162518.455
138;NetherlandsThe;20112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20121;587267.1163;2431.722425;48961.649164;;4510.190758;23217.462439;80901.116948;587.158273;6616.972636;10230.662189;;2192.404668;8854.716173999999;2193.182347;3383.04645;4667.38162;14748.440443;595.007298;20585.156561;8887.687518999999;3332.724145;39042.115235;37042.031549;71010.992925;10867.599031;2325.891516;;655540.91;8049.712202;87611.611305;;6438.970112;56218.384035;170228.142919;2915.5364;4275.144977;28872.255287;;3920.386059;17919.809476;3029.978124;2580.54423;8121.16586;4758.478728;337.837502;5491.393885;12583.351727;7939.278403;51218.578095;26952.149118;10604.525394;4031.552816;3836.117932;;3619.924704;4390.631534;652966;161058.1567
138;NetherlandsThe;20122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20131;589761.6459;2679.02891;49750.231113;;4612.787346;23416.236823;84803.856784;649.7157560000001;6880.371267;10722.170707;;2373.260729;8727.355014999999;1831.485619;2910.851009;5520.694091;13281.936716;647.095161;21925.59658;9211.299988999999;3231.559819;38538.097632;38458.422797;70988.699569;11029.088862;2085.779607;;671581.37;8085.050796;86110.389088;;6432.127599;57372.054835;169246.878479;3130.184695;4747.680927;29739.58418;;4218.00342;17820.482291;3074.250465;3530.985249;8767.532571;4492.588923;414.097642;5788.907613;13762.712325;7909.503192;56160.551658;23346.838739;11466.226821;3109.786833;3657.658974;;4289.218943;4702.940179;660463;159840.269
138;NetherlandsThe;20132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20141;589569.6304;2760.389797;49555.248934;;4562.741471;23741.282869;85009.357261;607.67675;6433.899452;10863.328972;;2330.543173;9187.694212;2102.624685;2851.104282;4714.341134;12742.796393;754.089636;24111.245526;8871.834822999999;3095.49946;35556.652404;39688.701054;75545.11607600001;9119.073447000001;2702.935695;;672410.53;8057.916412;84836.444376;;6788.019996;56619.186366;166319.752101;3276.246348;5619.961962;28216.064415;;4425.253019;19177.610031;2965.098282;3442.664859;8768.946812;4580.947135;427.212592;5811.636784;14388.766771;8249.063179999999;58569.669166;25958.861481;11204.33384;3829.816428;3660.893675;;4897.965403;5011.709524;671560;161379.253
138;NetherlandsThe;20142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20151;512104.9548;2573.16053;42467.799823;;4088.951783;19217.358553;75405.579685;508.225329;6251.89774;10212.917509;;2086.002068;8568.812141;1651.054004;2701.63485;4255.47261;11559.728258;560.268972;16489.691776;7831.51156;2950.713014;25971.924519;40834.166226;74271.73161600001;7227.383273;2028.969363;;570441.73;7142.161134;63285.655476;;5788.538703;47859.686656;141012.407023;2604.860887;4616.781454;24000.617049;;4010.317027;17352.49689;2575.608599;3356.434069;7658.379458;3956.603867;413.086733;4709.055776;12821.276994;7185.587227;52993.057208;20921.470529;10586.877208;3286.03825;2705.136363;;3953.916461;4720.033156;690008;165165.0168
138;NetherlandsThe;20152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20161;500797.211;2502.329857;41995.647335;;4075.004899;17625.257763;76870.752398;594.953483;6631.446838;10161.140167;;1975.613003;8739.586486;1765.62622;2091.722071;3774.842133;10284.978542;597.669228;11784.053166;7672.642944;3070.868564;26628.367485;38316.878998;78881.627803;6949.575155;2830.339394;;570606.48;7254.21872;61490.067702;;5537.614603;50327.400555;137856.404588;2762.635477;4752.028096;24157.698196;;3994.206265;17991.097708;2676.041773;3429.082647;7621.129309;3788.906145;472.101402;4723.991077;12644.367174;7156.704531;55071.756968;20328.55697;11547.831426;3755.568802;2242.869598;;4264.557618;4219.891503;708337;167799.371
138;NetherlandsThe;20162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20171;574645.9041;2937.541328;48469.542315;;4596.479043;18987.371433;87423.478806;658.190925;7052.367596;11407.716752;;2292.681375;9801.676074000001;2393.438267;2509.160658;4463.994953;11154.383767;659.1776609999999;14610.758804;8313.712609;4021.005927;29421.197875;39630.207305;94559.126624;7013.615536;3286.662657;;652065.47;8657.149127000001;70798.71269099999;;6475.573458;57263.643377;156927.82397;3088.713477;5050.993175;27667.757098;;4769.207087;20201.070153;3098.780595;3825.759646;7905.496641;4122.233087;585.224559;5418.256592;14801.776081;8075.617705;57602.066108;23271.689251;13726.854272;2944.040446;2711.360249;;7059.465061;6875.398688;738146;172395.8777
138;NetherlandsThe;20172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20181;645501.8141;3537.479438;52601.129541;;5057.462934;20682.39292;96162.82283799999;658.5859420000001;8910.287081;12962.889094;;2510.45937;11188.396664;2715.065094;3433.534554;5027.287401;12018.523825;706.927647;19736.344882;8573.35406;6755.242776;35186.672602;46162.908241;100775.369273;7084.785889;3814.663284;;726697.53;9904.700573;80255.045917;;6985.887573;61502.241547;173839.314924;3368.627038;5646.00018;29865.083762;;5162.870291;22226.679822;3852.41229;4842.251537;8777.085392000001;5253.974243;671.075554;5675.612638;16627.208629;8727.352992;59633.692856;31152.070643;15004.309535;3170.394847;3171.149199;;6944.105854;7352.834603;773987;177271.7443
138;NetherlandsThe;20182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20191;635678.2724;3462.69677;51135.383583;;4709.771497;20207.447956;92873.348887;634.148448;11035.155582;13426.629644;;2476.256232;11037.59619;2369.849579;3286.544541;5579.295748;11697.284077;625.057233;16440.987179;8498.881219999999;8067.140355000001;31091.120468;48698.165414;99312.841592;6668.265769;4022.052492;;708595.72;9192.500196000001;77485.136811;;6283.967212;59533.604232;167521.45767;3354.244261;6047.689189;28292.213182;;5170.948465;22157.367803;3817.100234;5136.885776;8259.7032;5104.545306;721.653313;5922.911118;15765.326701;9233.998131;57598.468966;32994.401964;15564.98883;3244.519579;2898.958475;;7055.685608;5139.299202;813055;180839.7721
138;NetherlandsThe;20192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20201;595121.9946;3355.054812;47741.93934;;4730.839938;18042.979481;90166.88724500001;704.228931;11354.954749;13505.962785;;2241.899277;10319.397405;1865.87992;3565.097482;5566.187901;10739.326659;543.5984999999999;12103.797961;8087.44039;8807.499400999999;25359.529839;45208.391581;105090.548919;6127.696935;3534.448545;;674602.02;8435.707924;69769.890577;;5930.377892;57857.57316;157990.693041;3488.153856;6596.020786;28030.642734;;4761.024748;21338.850514;3667.362937;3812.248229;8875.162971;5616.341317;637.55709;5926.575028;15966.234193;10090.649934;51285.004896;30074.505193;17846.318967;2655.3674;2546.575691;;6414.84867;7662.229024;796530;180343.5219
138;NetherlandsThe;20202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;NetherlandsThe;20204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19601;764.17;29.59;;7.15;;6.49;23.98;;;5.61;10.45;;;107.91;24.53;;22.22;;2.09;6.16;7.15;337.59;80.74;1.43;;;;844.9;7.8;;21.4;;56.9;29.8;;.8;21.1;11.7;;;29.9;10.1;1.5;24.8;;;2.3;.1;448.7;107.7;;;;;;;;
196;NewZealand;19602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19604;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19611;876.37;1.65;;7.15;1.65;8.800000000000001;30.58;;.22;7.04;17.38;.77;.55;144.76;33;1.32;25.74;;2.42;7.92;7.59;395.67;83.38;1.32;.33;.77;.55;791.5;;;23.1;.4;48.7;22.3;1.3;.5;18.9;11.1;1.4;.3;30.6;10.5;1.6;41.5;;.6;2.2;.1;402.8;118;3.7;;.3;;;.1;;
196;NewZealand;19612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19614;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19621;737.11;;;5.5;;7.7;22.22;;;8.359999999999999;8.69;;;151.8;25.3;;25.85;;1.76;5.72;5.83;313.94;66.55;1.32;;;;785.9;;;24.7;;49.2;25.3;;.9;26.3;11.7;;;28.9;10.8;1.6;26.1;;;2.4;.3;388.5;127.6;;;;;;;;
196;NewZealand;19622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19631;896.28;;;6.27;;7.59;26.95;;;7.81;11.44;;;186.34;32.01;;45.43;;1.98;6.6;8.25;362.34;84.92;;;;;904.8;;;22.6;;55.8;33.2;;;28;13.9;2;;47.5;12.6;1.7;44.2;;;2.4;;413.6;156.9;4.9;;;;;;;
196;NewZealand;19632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19641;955.9;;;7.37;;7.59;26.84;;;9.02;11.88;;;198.44;36.52;;49.72;;1.87;9.02;9.24;366.52;100.1;;;;;1067.4;;;34.4;;63.6;33.9;;;31.8;19.4;4;;48.6;13.4;2.7;47.4;;;4.1;;523.1;143.3;6.4;;;;;;;
196;NewZealand;19642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19651;1052.04;;;5.39;;7.92;32.12;;;10.12;15.62;;;199.98;44.55;;66.44;;1.76;9.24;10.56;391.05;129.47;;;;;995.5;;;29.2;;46.6;41;;;24.6;14.7;3;;46.8;13.8;2.5;51.7;;;4.8;;484.5;124.5;6.9;;;;;;;
196;NewZealand;19652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19661;1106.71;;;5.06;;8.140000000000001;34.43;;;13.31;13.64;;;213.73;45.87;;63.14;;1.87;9.460000000000001;10.01;411.29;123.53;;;;;1076.5;;;27.6;;52.9;35.5;;;26.3;16.2;2.7;;49.2;15.1;2.8;90.09999999999999;;;3.2;;451.8;169.4;7.1;;;;;;;
196;NewZealand;19662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19671;968.33;;;4.95;;9.02;37.18;;;15.4;11.33;;;199.54;44.66;;67.54000000000001;;1.54;11.44;10.23;316.8;104.28;;;;;983.6;;;13.7;;29.4;24.9;;;21.9;14;2.2;;59.2;13.2;3.1;91.3;;;2.6;;440.5;151.6;10.6;;;;;;;
196;NewZealand;19672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19681;915.97;;;4.29;;6.38;33.99;;;11.88;9.460000000000001;;;185.35;35.97;;70.62000000000001;;1.32;11.22;10.12;287.76;111.32;;;;;997.3;;;15.1;;33;26;;;16.5;13.7;2.1;;78.5;15.3;1.7;85.90000000000001;;;2.2;;456.4;122.7;5.8;;;;;;;
196;NewZealand;19682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19684;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19691;1006.63;1.2;;4.78;1.06;8.859999999999999;40.59;.02;.45;12.98;10.62;.77;.94;179.39;42.24;2.36;85.49;;2.18;8.92;10.17;302.47;121.48;5.63;.76;.46;.45;1196.28;;;24.67;;43.02;37.91;;;29.87;19.26;1.72;;85.20999999999999;38.36;1.9;108.79;;;2.99;;460.56;190.59;5.5;;;;.71;;;
196;NewZealand;19692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19701;1245.66;2.15;;7.81;1.29;10.67;52.8;.1;.46;17.28;11.47;.86;1.3;247.04;50.84;2.99;122.49;;1.88;9.23;11.27;342.46;166.45;5.47;2.06;.46;.5;1211.23;;;23.52;;29.62;28.94;;;24.94;15.64;2.04;;105.74;41.29;2.7;120.36;;;2.68;;415.85;208.5;4.37;;;;.88;;;
196;NewZealand;19702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19711;1347.4;2.08;;6.57;.74;14.71;58.2;.08;.66;18.39;16.9;1.23;1.83;266.53;45.59;4.26;149.33;;3.28;14.53;13.47;386.39;137.5;6.17;2.31;.92;.43;1341.9;;;31.17;.74;38;38.1;18.74;3.61;19.18;21.59;2.17;2.79;120.08;40;1.86;117.27;;;2.18;;427.33;223.87;.9;.07;2.31;;1.02;;;
196;NewZealand;19712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19721;1524.13;2.33;;8.34;1.18;14.98;59.7;.12;.87;19.33;16.86;1.3;2.27;333.96;45.16;4.89;182.54;;3.44;14.81;14.42;396.41;165.93;7.31;2.94;1.59;.46;1787.84;.3;;41.94;.89;55.95;46.54;25.52;3.91;27.54;27.9;2.93;5.55;137.3;42.48;3.21;195.35;;2.07;3.52;1.6;539.51;266.95;3.19;.14;2.88;3.82;1.55;3.27;;
196;NewZealand;19722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19731;2181.14;4.38;;15.25;1.92;18.74;97.79000000000001;.28;1.11;31.16;32.5;2.1;3.79;537.21;58.52;6;290.84;;3.76;18.93;22.63;458.09;263.51;14.73;3.67;2.07;1.05;2591.49;.89;;61.93;1.48;66.95999999999999;69.61;51.92;7.06;42.79;60.78;5.96;8.98;214.65;70.98;2.2;373.85;;2.11;4.3;3.41;614.93;406.17;9.140000000000001;10.74;5.62;5.91;5.32;10.88;;
196;NewZealand;19732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19741;3652.06;7.62;;25.42;9.02;37.53;164.14;.85;2.12;55.78;51.84;3.31;6.23;740.63;83.38;10.11;534.4400000000001;;10.84;26.08;32.67;652.11;466.68;26.84;9.57;3.28;1.2;2432.72;.4;;40.04;1.07;64.54000000000001;59.55;34.61;4.95;31.46;63.59;4.33;6.85;257.68;73.37000000000001;3.02;306.91;;1.77;4.09;4.21;488.32;350.54;27.97;3.5;11.82;6.16;11.04;12.94;;
196;NewZealand;19742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19751;3148.57;5.38;;21.68;3.32;34.31;123.13;.33;1.22;49.27;42.8;2.66;7.19;600.01;63.73;11.93;419.74;;4.86;45.74;27;614.31;441.91;13.45;7.16;1.74;.55;2155.12;.37;;19.01;1.11;58.07;49.1;35.18;4.78;34.48;45.45;1.12;11.54;254.68;49.69;3.2;277.55;;2.22;5.73;1.74;483.12;238.27;14.98;.65;4.22;3.06;19.18;10.71;;
196;NewZealand;19752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19761;3254.69;3.88;;20.92;3.44;29.19;123.27;.51;1.01;35.19;47.87;1.72;6.75;610.89;74.78;8.19;510.66;;7.73;35.78;23.9;552.6900000000001;456.34;15.56;6.59;2.01;.45;2797.52;1.02;;32.84;.89;75.02;79.76000000000001;48.88;7.59;46.87;70.72;9.76;16.66;340.03;66.81999999999999;4;386.83;;2.89;4.72;2.1;505.12;310.84;24.52;.49;7.38;3.17;15.2;17.51;;
196;NewZealand;19762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19771;3360.87;5.41;;24.85;4.69;38.7;143.41;.8;2.08;40.96;55.16;2.53;9.449999999999999;666.72;92.08;10.31;492.28;;6.08;27.03;23.62;552.08;460.06;23.33;5.85;1.68;.74;3194.61;1.28;;34.72;1.89;74.89;95.06999999999999;41.1;8.619999999999999;56.23;81.05;7.02;15.92;402.82;68.39;5.46;399.84;;2.83;6.41;4.52;626.9500000000001;354.87;37.59;.09;5.42;3.83;12.92;34.37;;
196;NewZealand;19772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
